Time	Press	Temp	RH	Alt	Dewp	Dir
264	1.5	27.0	-5.7	-73.93858	38.02228	17759.9
265	3.5	24.7	-5.2	-73.93827	38.02229	17765.6
265	3.5	24.7	-5.2	-73.93796	38.02230	17771.3
265	3.5	24.7	-5.2	-73.93765	38.02232	17777.0
264	3.5	24.7	-5.2	-73.93735	38.02233	17782.7
265	3.7	22.9	-5.4	-73.93714	38.02232	17785.6
265	4.3	22.0	-4.9	-73.93687	38.02234	17791.6
265	2.9	21.5	-5.4	-73.93662	38.02236	17796.8
266	0.4	22.0	-5.8	-73.93637	38.02237	17802.5
265	3.5	24.7	-5.2	-73.93612	38.02238	17808.3
266	-3.8	23.8	-4.0	-73.93585	38.02234	17811.8
266	-3.2	23.9	-5.0	-73.93558	38.02231	17816.3
266	-1.1	23.5	-6.6	-73.93531	38.02228	17823.8
266	1.1	23.1	-6.1	-73.93506	38.02228	17830.1
266	2.7	22.9	-4.1	-73.93480	38.02230	17833.7
266	3.2	23.2	-5.2	-73.93454	38.02233	17838.4
266	1.6	23.9	-5.2	-73.93428	38.02236	17843.6
266	1.6	23.9	-5.2	-73.93402	38.02239	17848.8
266	1.6	23.9	-5.2	-73.93375	38.02242	17854.0
266	1.6	23.9	-5.2	-73.93349	38.02245	17859.2
266	2.5	21.6	-5.6	-73.93323	38.02243	17862.9
266	3.2	21.1	-4.4	-73.93298	38.02244	17868.9
266	2.8	21.3	-4.4	-73.93275	38.02246	17873.6
266	1.2	21.6	-5.7	-73.93251	38.02247	17878.9
266	-0.3	22.4	-5.8	-73.93226	38.02247	17884.9
266	-1.1	23.0	-4.8	-73.93201	38.02246	17890.2
265	-0.2	23.3	-4.9	-73.93176	38.02245	17895.3
265	2.0	23.2	-6.1	-73.93149	38.02247	17900.4
265	4.0	22.6	-6.1	-73.93123	38.02250	17906.7
265	5.2	22.0	-4.7	-73.93098	38.02254	17910.9
265	4.3	21.4	-5.6	-73.93073	38.02257	17916.1
265	2.1	20.9	-6.2	-73.93049	38.02260	17922.1
265	0.2	20.8	-5.1	-73.93026	38.02261	17927.5
264	1.3	22.4	-5.3	-73.93002	38.02261	17932.7
264	1.6	22.3	-5.4	-73.92978	38.02261	17937.8
264	1.5	19.9	-6.1	-73.92957	38.02262	17944.4
264	2.8	20.3	-5.0	-73.92933	38.02264	17949.0
264	3.3	21.1	-5.3	-73.92910	38.02266	17953.9
263	2.4	22.0	-5.9	-73.92885	38.02268	17960.2
263	1.6	22.5	-4.5	-73.92860	38.02270	17965.0
263	1.8	22.3	-4.8	-73.92834	38.02271	17969.3
263	2.6	21.3	-5.8	-73.92810	38.02273	17975.1
263	3.7	20.4	-5.8	-73.92786	38.02276	17980.7
263	4.3	19.9	-4.3	-73.92762	38.02280	17985.6
262	3.9	20.3	-4.2	-73.92739	38.02283	17989.9
262	2.6	21.2	-5.2	-73.92716	38.02286	17994.7
262	1.6	22.4	-6.2	-73.92691	38.02288	18000.3
262	2.3	21.6	-5.4	-73.92665	38.02289	18006.6
262	2.4	21.5	-5.3	-73.92640	38.02291	18012.8
261	2.6	21.5	-5.4	-73.92614	38.02292	18019.1
261	2.8	21.3	-5.4	-73.92589	38.02294	18025.3
261	7.5	19.6	-5.0	-73.92566	38.02308	18028.1
261	7.2	19.2	-5.5	-73.92544	38.02315	18033.4
261	5.1	20.1	-6.1	-73.92522	38.02319	18039.3
261	3.0	21.3	-4.4	-73.92499	38.02322	18044.5
261	1.4	22.3	-3.7	-73.92474	38.02323	18048.8
260	1.3	22.5	-4.4	-73.92448	38.02324	18052.6
260	3.2	21.0	-5.1	-73.92423	38.02325	18057.0
260	3.8	21.4	-4.9	-73.92397	38.02329	18063.1
260	4.2	21.0	-4.8	-73.92373	38.02333	18068.5
260	3.2	21.1	-5.3	-73.92349	38.02337	18073.4
260	3.4	21.2	-5.0	-73.92325	38.02340	18078.7
260	3.5	21.1	-5.0	-73.92301	38.02343	18084.0
260	3.6	21.0	-5.0	-73.92278	38.02345	18089.3
260	3.7	20.9	-5.0	-73.92254	38.02348	18094.6
260	4.4	22.2	-6.5	-73.92224	38.02346	18101.4
260	6.1	21.9	-5.5	-73.92200	38.02348	18107.4
260	6.2	21.3	-5.0	-73.92176	38.02353	18111.8
261	4.1	20.9	-6.2	-73.92152	38.02358	18117.0
261	4.2	21.2	-5.3	-73.92129	38.02362	18123.3
261	4.2	21.2	-5.3	-73.92105	38.02366	18129.5
262	-0.2	20.4	-4.8	-73.92080	38.02362	18133.1
262	1.3	20.2	-6.2	-73.92057	38.02361	18138.0
262	2.7	20.2	-5.7	-73.92036	38.02363	18143.4
263	3.5	19.8	-5.0	-73.92014	38.02366	18148.8
263	3.0	20.3	-6.0	-73.91991	38.02370	18155.2
263	3.3	21.1	-5.3	-73.91968	38.02372	18161.2
264	0.9	21.0	-4.8	-73.91943	38.02373	18165.0
264	3.1	21.1	-5.3	-73.91919	38.02374	18169.8
264	3.2	21.0	-5.4	-73.91895	38.02374	18174.6
265	3.9	21.6	-5.6	-73.91869	38.02378	18180.5
265	4.0	21.4	-5.1	-73.91845	38.02381	18186.1
266	2.3	21.2	-5.4	-73.91822	38.02383	18192.0
266	-0.2	21.0	-5.7	-73.91798	38.02383	18197.2
266	3.0	20.9	-5.5	-73.91774	38.02383	18202.9
266	3.0	20.9	-5.5	-73.91751	38.02383	18208.6
266	3.0	20.9	-5.5	-73.91727	38.02383	18214.3
266	3.0	20.9	-5.5	-73.91703	38.02383	18220.0
266	3.0	20.9	-5.5	-73.91679	38.02382	18225.7
266	4.2	23.4	-4.4	-73.91649	38.02388	18225.6
266	3.4	22.9	-5.4	-73.91623	38.02389	18232.8
267	0.7	21.4	-6.2	-73.91599	38.02391	18237.9
267	-1.7	20.0	-5.6	-73.91576	38.02389	18244.1
267	-3.3	18.7	-4.3	-73.91554	38.02386	18248.9
268	-2.5	17.9	-5.3	-73.91534	38.02383	18253.5
267	1.5	20.7	-5.4	-73.91513	38.02381	18258.9
268	0.8	19.1	-5.2	-73.91491	38.02382	18263.7
268	1.4	20.5	-4.6	-73.91468	38.02383	18267.8
268	1.2	20.7	-5.3	-73.91445	38.02384	18272.4
268	1.2	20.7	-5.3	-73.91421	38.02385	18277.0
268	1.2	20.7	-5.3	-73.91398	38.02387	18281.6
268	-0.4	21.4	-5.8	-73.91370	38.02384	18289.5
269	1.2	21.2	-5.7	-73.91344	38.02384	18297.4
269	2.2	20.4	-5.1	-73.91320	38.02385	18303.1
269	2.2	19.2	-5.7	-73.91297	38.02386	18309.7
269	0.7	18.2	-6.0	-73.91276	38.02387	18315.8
269	-0.6	17.9	-4.7	-73.91256	38.02387	18320.5
269	-1.1	18.5	-5.1	-73.91236	38.02386	18325.2
269	-0.4	19.7	-5.9	-73.91215	38.02385	18330.6
269	0.3	20.5	-5.0	-73.91192	38.02385	18335.5
269	0.6	20.5	-5.0	-73.91169	38.02386	18340.3
269	0.4	20.1	-5.3	-73.91146	38.02386	18345.3
269	0.4	20.1	-5.3	-73.91123	38.02387	18350.3
269	-0.8	18.1	-4.8	-73.91104	38.02386	18355.5
269	0.2	18.6	-5.2	-73.91084	38.02385	18360.1
269	1.5	19.8	-5.8	-73.91062	38.02386	18366.6
269	2.0	21.0	-5.0	-73.91039	38.02388	18371.9
270	1.6	21.7	-4.9	-73.91014	38.02390	18376.9
270	-0.3	21.2	-5.5	-73.90989	38.02390	18382.2
270	-2.1	20.0	-5.4	-73.90966	38.02389	18388.1
270	-3.0	18.8	-4.3	-73.90944	38.02387	18392.7
270	-1.8	18.2	-5.2	-73.90923	38.02385	18397.5
270	0.6	18.6	-6.1	-73.90902	38.02384	18403.1
270	2.6	19.0	-5.7	-73.90881	38.02386	18408.6
270	3.8	19.4	-4.2	-73.90859	38.02389	18412.8
271	3.3	18.9	-4.6	-73.90837	38.02392	18417.4
271	1.1	18.3	-6.1	-73.90816	38.02394	18423.2
271	-1.3	18.3	-6.5	-73.90795	38.02394	18430.1
271	-3.2	18.4	-4.7	-73.90774	38.02392	18435.1
271	0.1	19.3	-5.2	-73.90753	38.02389	18439.7
270	0.2	19.4	-5.3	-73.90732	38.02386	18444.4
270	0.2	19.4	-5.3	-73.90711	38.02383	18449.1
270	0.4	21.9	-4.6	-73.90680	38.02386	18454.4
270	0.5	20.4	-5.5	-73.90656	38.02387	18460.8
270	-0.3	18.6	-6.1	-73.90635	38.02385	18466.7
271	-0.9	17.6	-4.7	-73.90616	38.02385	18471.9
271	-0.8	17.5	-4.8	-73.90596	38.02383	18477.4
271	0.4	18.9	-5.8	-73.90575	38.02383	18482.9
272	1.2	20.7	-5.8	-73.90552	38.02383	18489.0
272	1.6	22.0	-4.5	-73.90528	38.02384	18494.1
272	0.8	22.4	-5.1	-73.90502	38.02385	18499.0
273	-1.3	21.4	-5.9	-73.90478	38.02384	18505.1
273	-2.7	20.5	-4.7	-73.90455	38.02383	18509.9
273	0.0	19.5	-5.2	-73.90432	38.02381	18514.6
272	0.2	19.5	-5.3	-73.90408	38.02378	18519.4
273	-2.0	21.5	-5.8	-73.90382	38.02376	18526.7
273	-1.3	22.1	-4.8	-73.90356	38.02374	18531.9
273	-1.1	21.9	-5.3	-73.90331	38.02373	18536.9
273	-1.9	20.7	-6.1	-73.90307	38.02370	18543.5
273	-2.5	19.9	-4.7	-73.90284	38.02368	18548.2
273	-2.4	19.6	-4.9	-73.90262	38.02366	18552.9
273	-1.6	20.4	-5.8	-73.90240	38.02363	18558.2
273	-0.9	21.3	-5.5	-73.90217	38.02363	18563.3
273	-0.7	21.7	-5.2	-73.90193	38.02362	18568.7
273	-1.5	21.0	-5.9	-73.90169	38.02361	18574.2
273	-2.4	19.7	-5.7	-73.90147	38.02360	18580.3
273	-2.5	18.9	-4.9	-73.90125	38.02358	18584.9
273	-1.2	18.7	-5.5	-73.90104	38.02357	18590.8
273	0.7	19.5	-6.3	-73.90082	38.02357	18597.8
273	1.7	20.4	-4.9	-73.90059	38.02358	18602.6
273	1.7	20.7	-5.2	-73.90036	38.02359	18607.6
273	0.0	20.4	-6.1	-73.90013	38.02360	18613.6
273	-1.9	20.3	-5.3	-73.89990	38.02359	18619.3
273	-3.4	20.3	-4.6	-73.89967	38.02357	18623.9
273	-3.4	21.4	-4.9	-73.89944	38.02354	18629.1
274	-2.2	22.9	-6.1	-73.89918	38.02351	18635.3
274	-0.9	23.8	-5.8	-73.89892	38.02351	18642.0
274	0.2	23.5	-5.3	-73.89864	38.02351	18646.8
274	0.1	21.6	-5.7	-73.89839	38.02351	18652.3
274	-0.3	19.4	-6.2	-73.89816	38.02351	18658.3
274	-1.5	17.9	-5.3	-73.89794	38.02350	18663.7
274	-2.6	17.9	-5.0	-73.89774	38.02348	18669.1
275	-2.9	19.8	-5.8	-73.89752	38.02345	18674.7
275	-3.0	22.3	-6.0	-73.89727	38.02343	18680.4
275	-2.6	24.2	-4.8	-73.89700	38.02341	18685.3
275	-2.5	24.3	-5.2	-73.89673	38.02338	18690.8
275	-1.4	20.9	-5.5	-73.89645	38.02336	18695.9
276	-1.4	20.9	-5.5	-73.89618	38.02334	18701.1
276	-2.3	17.2	-5.2	-73.89601	38.02331	18706.6
277	-2.0	15.9	-4.1	-73.89582	38.02329	18711.3
277	-1.1	16.6	-4.8	-73.89564	38.02328	18716.4
278	-0.2	18.8	-6.3	-73.89544	38.02326	18722.9
278	0.3	21.0	-6.2	-73.89522	38.02326	18729.4
279	-0.1	22.2	-5.4	-73.89498	38.02326	18735.3
279	-1.4	21.1	-6.2	-73.89473	38.02326	18741.5
280	-3.6	18.8	-6.4	-73.89451	38.02324	18747.2
280	-5.2	17.1	-4.8	-73.89430	38.02319	18752.5
281	-6.3	16.4	-4.5	-73.89411	38.02314	18757.1
281	-6.4	17.4	-5.7	-73.89392	38.02308	18762.4
282	-5.9	18.6	-5.4	-73.89372	38.02302	18767.8
282	-5.6	19.1	-5.2	-73.89351	38.02297	18773.5
282	-5.1	19.0	-5.8	-73.89329	38.02292	18779.1
282	-4.7	18.3	-5.5	-73.89309	38.02287	18785.3
282	-3.1	19.2	-5.4	-73.89288	38.02283	18790.8
282	-3.2	19.3	-5.4	-73.89267	38.02279	18796.2
282	-3.2	19.4	-5.4	-73.89246	38.02274	18801.7
282	-1.3	21.2	-5.4	-73.89218	38.02277	18806.8
282	-1.7	21.1	-5.5	-73.89194	38.02276	18812.3
282	-3.2	19.2	-6.3	-73.89173	38.02274	18817.9
281	-4.4	17.7	-5.1	-73.89153	38.02270	18823.2
281	-5.0	16.6	-4.4	-73.89134	38.02265	18828.2
281	-3.3	18.7	-5.4	-73.89115	38.02261	18832.5
280	-3.3	18.7	-5.4	-73.89096	38.02256	18836.9
280	-1.7	20.5	-5.4	-73.89070	38.02256	18844.2
280	-1.2	21.6	-4.7	-73.89045	38.02256	18848.8
280	-2.1	21.2	-5.9	-73.89021	38.02254	18854.7
279	-4.0	20.2	-6.0	-73.88999	38.02251	18861.5
279	-5.4	19.4	-4.7	-73.88978	38.02247	18867.0
279	-6.1	19.1	-4.5	-73.88956	38.02242	18871.8
279	-5.4	19.9	-5.2	-73.88934	38.02236	18876.8
279	-4.2	20.8	-6.0	-73.88912	38.02232	18882.7
278	-3.0	21.5	-4.9	-73.88887	38.02228	18887.7
278	-2.2	20.5	-5.5	-73.88863	38.02226	18893.1
278	-2.3	18.5	-6.2	-73.88840	38.02224	18899.1
278	-2.8	17.0	-4.9	-73.88820	38.02221	18904.7
278	-2.9	16.2	-4.5	-73.88800	38.02218	18909.3
278	-2.0	16.9	-4.9	-73.88781	38.02216	18914.0
278	-0.9	18.4	-6.0	-73.88761	38.02215	18919.8
278	-0.4	20.1	-5.2	-73.88739	38.02214	18925.4
278	-0.8	20.6	-5.0	-73.88716	38.02214	18930.7
278	-2.5	19.6	-5.9	-73.88694	38.02212	18936.6
278	-3.0	19.3	-5.3	-73.88672	38.02210	18942.4
279	-3.0	19.3	-5.2	-73.88649	38.02208	18948.3
279	-2.9	19.4	-5.2	-73.88627	38.02205	18954.2
279	-2.8	19.6	-5.3	-73.88605	38.02203	18960.0
280	-2.7	18.5	-6.2	-73.88595	38.02193	18965.3
280	-1.2	20.1	-5.7	-73.88574	38.02191	18969.6
280	-1.2	21.1	-5.2	-73.88550	38.02191	18974.4
280	-2.8	20.9	-5.3	-73.88526	38.02189	18978.5
281	-5.2	19.7	-6.0	-73.88503	38.02185	18984.8
281	-7.7	17.9	-5.9	-73.88481	38.02178	18990.2
281	-8.5	16.5	-5.0	-73.88462	38.02171	18994.4
280	-3.1	19.2	-5.4	-73.88444	38.02163	18999.5
279	-3.0	19.2	-5.5	-73.88425	38.02155	19004.5
278	-1.3	18.1	-5.7	-73.88405	38.02157	19011.8
278	0.2	19.0	-4.6	-73.88384	38.02156	19016.3
278	0.5	18.7	-5.6	-73.88363	38.02156	19022.2
277	-0.9	18.0	-6.8	-73.88342	38.02155	19028.7
277	-2.6	17.6	-5.8	-73.88323	38.02154	19035.4
277	-3.7	17.4	-4.9	-73.88304	38.02151	19040.6
276	-3.4	18.2	-5.8	-73.88284	38.02148	19046.2
276	-1.9	18.9	-7.0	-73.88263	38.02146	19053.1
275	-0.9	19.4	-6.0	-73.88241	38.02145	19059.4
275	-0.2	19.1	-5.8	-73.88219	38.02144	19065.4
274	-0.9	17.5	-6.5	-73.88198	38.02144	19071.5
274	-2.0	16.2	-7.0	-73.88179	38.02143	19078.5
273	-3.1	15.5	-5.5	-73.88161	38.02140	19084.7
273	-3.1	16.1	-5.0	-73.88144	38.02138	19089.4
273	-1.6	18.7	-5.7	-73.88124	38.02136	19095.0
272	0.1	21.2	-6.9	-73.88100	38.02135	19101.6
272	1.5	22.6	-6.6	-73.88075	38.02135	19108.3
271	1.9	22.5	-5.9	-73.88049	38.02137	19114.5
271	0.8	20.2	-6.2	-73.88024	38.02138	19120.8
271	-1.1	17.4	-7.3	-73.88003	38.02137	19128.4
271	-1.4	18.5	-6.0	-73.87983	38.02136	19135.7
271	-1.1	18.6	-6.0	-73.87963	38.02135	19142.9
271	-1.1	18.6	-6.0	-73.87944	38.02134	19150.2
271	-1.1	18.6	-6.0	-73.87924	38.02133	19157.5
270	0.7	21.6	-4.9	-73.87899	38.02132	19158.4
270	1.4	22.6	-4.5	-73.87874	38.02133	19163.6
270	0.9	21.8	-6.3	-73.87849	38.02134	19169.9
270	-0.2	20.2	-7.0	-73.87826	38.02134	19176.8
271	-1.1	18.8	-5.5	-73.87805	38.02133	19183.0
271	-0.6	17.7	-5.6	-73.87785	38.02133	19188.5
271	0.8	17.6	-6.4	-73.87765	38.02133	19195.1
271	1.5	17.9	-5.6	-73.87746	38.02134	19200.9
271	1.2	18.3	-5.5	-73.87725	38.02134	19206.7
272	-0.5	18.2	-5.5	-73.87704	38.02134	19212.8
272	-2.8	17.9	-6.0	-73.87684	38.02133	19218.6
272	-0.2	19.3	-5.9	-73.87664	38.02130	19224.5
272	-0.0	19.5	-5.9	-73.87643	38.02128	19230.5
272	0.2	19.7	-6.0	-73.87623	38.02125	19236.5
272	-0.8	18.7	-6.7	-73.87602	38.02123	19242.9
273	1.3	19.4	-6.7	-73.87581	38.02123	19249.1
273	2.3	19.8	-5.5	-73.87558	38.02124	19254.3
274	0.6	19.6	-6.0	-73.87536	38.02125	19260.8
275	-3.1	18.6	-6.9	-73.87514	38.02124	19267.9
275	0.1	19.3	-5.9	-73.87493	38.02121	19274.8
275	0.1	19.3	-5.9	-73.87472	38.02118	19281.7
275	0.1	19.3	-5.9	-73.87451	38.02115	19288.6
276	0.1	19.3	-5.9	-73.87430	38.02113	19295.4
277	-3.7	14.0	-5.6	-73.87426	38.02099	19296.9
278	-2.3	15.1	-4.9	-73.87408	38.02096	19302.3
279	-2.6	16.7	-5.7	-73.87390	38.02093	19307.4
280	-4.0	18.1	-6.2	-73.87369	38.02090	19313.7
281	-0.9	17.9	-5.9	-73.87349	38.02086	19319.9
281	-0.8	17.9	-5.9	-73.87328	38.02082	19326.1
282	-0.9	17.9	-5.9	-73.87307	38.02079	19332.2
282	-0.9	17.9	-5.9	-73.87287	38.02075	19338.4
283	-4.0	14.3	-4.5	-73.87272	38.02066	19340.6
285	-4.8	13.6	-5.5	-73.87256	38.02061	19346.2
286	-6.6	14.1	-6.2	-73.87239	38.02055	19351.1
287	-7.7	14.8	-5.2	-73.87223	38.02048	19355.3
288	-7.9	15.4	-5.0	-73.87207	38.02040	19360.1
289	-6.7	15.3	-5.8	-73.87189	38.02033	19365.6
290	-5.1	14.9	-6.3	-73.87173	38.02028	19372.1
291	-4.0	14.7	-5.3	-73.87157	38.02024	19377.8
291	-4.0	15.5	-5.7	-73.87140	38.02020	19384.2
292	-5.4	17.2	-6.4	-73.87121	38.02016	19390.6
293	-7.1	18.2	-6.0	-73.87101	38.02010	19397.2
294	-8.7	18.0	-5.5	-73.87081	38.02003	19403.3
294	-5.3	15.6	-5.6	-73.87060	38.01995	19408.8
294	-5.3	15.6	-5.6	-73.87040	38.01987	19414.2
294	-6.7	11.3	-6.0	-73.87030	38.01981	19420.7
294	-5.3	10.3	-4.4	-73.87017	38.01976	19424.2
295	-4.6	11.0	-4.7	-73.87004	38.01971	19428.4
295	-5.3	13.5	-5.0	-73.86990	38.01967	19432.8
295	-6.4	16.3	-5.6	-73.86973	38.01961	19438.1
295	-8.2	18.3	-4.7	-73.86954	38.01954	19443.3
295	-9.4	18.2	-5.4	-73.86933	38.01946	19449.1
295	-9.2	15.5	-6.5	-73.86914	38.01938	19455.8
294	-8.1	12.4	-6.3	-73.86899	38.01930	19462.6
294	-6.6	9.5	-4.4	-73.86887	38.01923	19467.2
293	-5.3	7.8	-3.7	-73.86878	38.01918	19471.2
293	-4.7	8.0	-4.5	-73.86869	38.01913	19475.3
292	-4.6	10.3	-6.2	-73.86858	38.01909	19481.3
291	-5.3	12.9	-5.2	-73.86845	38.01905	19487.0
291	-5.5	14.8	-4.9	-73.86829	38.01900	19492.0
290	-4.4	15.5	-5.9	-73.86812	38.01896	19497.3
289	-3.4	14.9	-5.6	-73.86795	38.01893	19502.1
288	-2.5	14.0	-5.0	-73.86778	38.01891	19508.0
287	-2.4	13.6	-5.1	-73.86762	38.01890	19513.2
287	-3.2	13.6	-5.7	-73.86746	38.01887	19518.8
287	-5.7	13.3	-5.2	-73.86731	38.01884	19524.6
287	-5.6	13.1	-5.2	-73.86716	38.01882	19530.3
287	-5.6	13.1	-5.2	-73.86700	38.01879	19536.1
287	-2.8	10.0	-6.1	-73.86691	38.01875	19541.0
287	-2.2	9.1	-5.2	-73.86680	38.01872	19546.2
286	-2.2	10.0	-5.2	-73.86670	38.01871	19552.2
286	-3.4	12.1	-5.9	-73.86657	38.01867	19558.2
286	-4.9	14.7	-5.7	-73.86642	38.01863	19564.5
286	-4.9	12.8	-5.4	-73.86625	38.01859	19570.2
285	-4.7	12.5	-5.4	-73.86609	38.01854	19575.9
285	-4.5	12.2	-5.4	-73.86592	38.01850	19581.6
285	-3.3	12.2	-5.8	-73.86576	38.01847	19586.5
284	-2.7	10.6	-4.4	-73.86562	38.01845	19590.9
284	-2.4	10.1	-5.6	-73.86550	38.01843	19596.0
284	-3.0	11.3	-6.2	-73.86538	38.01839	19602.9
284	-3.4	12.5	-5.2	-73.86524	38.01836	19609.1
284	-3.6	13.1	-5.0	-73.86509	38.01831	19614.1
283	-3.0	13.0	-5.9	-73.86494	38.01828	19620.2
283	-2.2	12.5	-5.8	-73.86479	38.01826	19626.4
283	-1.7	12.7	-5.3	-73.86464	38.01824	19631.5
284	-1.6	14.0	-5.6	-73.86449	38.01822	19636.4
284	-2.2	15.4	-5.7	-73.86432	38.01820	19641.8
284	-2.9	16.1	-5.0	-73.86414	38.01818	19646.7
285	-2.9	15.2	-5.5	-73.86396	38.01815	19651.9
285	-2.5	12.9	-6.2	-73.86380	38.01813	19657.9
286	-2.1	10.9	-5.1	-73.86367	38.01810	19663.0
287	-2.4	9.5	-4.5	-73.86356	38.01808	19668.0
288	-3.8	9.7	-5.1	-73.86345	38.01805	19673.2
289	-5.5	10.9	-5.8	-73.86334	38.01801	19679.3
290	-6.8	12.6	-5.5	-73.86321	38.01795	19685.5
290	-3.1	12.5	-5.5	-73.86306	38.01789	19691.0
289	-3.0	12.4	-5.4	-73.86292	38.01783	19696.5
289	-3.0	12.4	-5.4	-73.86278	38.01777	19702.0
290	-2.2	10.9	-6.2	-73.86264	38.01781	19709.1
291	-1.7	9.6	-4.7	-73.86251	38.01778	19712.3
292	-2.5	9.2	-5.3	-73.86240	38.01776	19716.9
293	-4.8	9.9	-6.3	-73.86228	38.01772	19723.4
294	-6.6	10.6	-5.6	-73.86216	38.01766	19729.2
295	-7.4	11.3	-5.0	-73.86203	38.01760	19733.8
296	-6.5	11.0	-6.1	-73.86190	38.01753	19739.3
297	-4.9	10.0	-6.0	-73.86179	38.01747	19745.4
298	-3.9	9.2	-5.2	-73.86168	38.01743	19750.9
299	-3.9	8.2	-4.8	-73.86159	38.01740	19756.0
299	-5.1	8.2	-5.0	-73.86150	38.01736	19760.9
300	-6.7	8.2	-5.8	-73.86141	38.01730	19766.6
299	-4.3	10.7	-5.4	-73.86132	38.01724	19772.5
298	-4.3	10.4	-5.5	-73.86122	38.01718	19778.3
297	-4.4	10.2	-5.5	-73.86113	38.01712	19784.2
297	-2.2	7.6	-5.6	-73.86105	38.01712	19789.4
298	-0.8	7.0	-4.7	-73.86097	38.01710	19793.0
298	-1.6	6.3	-5.6	-73.86090	38.01708	19799.1
298	-3.8	6.1	-5.9	-73.86083	38.01705	19805.5
298	-5.5	5.5	-4.6	-73.86076	38.01700	19810.7
296	-4.1	8.8	-5.4	-73.86070	38.01695	19815.3
295	-4.1	8.8	-5.4	-73.86064	38.01691	19819.9
294	-3.5	5.9	-5.8	-73.86058	38.01688	19827.0
294	-2.5	6.9	-5.0	-73.86051	38.01686	19832.3
293	-3.0	8.7	-5.4	-73.86042	38.01683	19838.3
293	-5.0	10.7	-5.9	-73.86031	38.01679	19843.8
293	-4.3	8.4	-5.5	-73.86018	38.01674	19849.7
293	-4.3	8.3	-5.4	-73.86006	38.01670	19855.5
292	-4.1	8.2	-5.4	-73.85994	38.01665	19861.4
292	-3.9	8.0	-5.4	-73.85982	38.01661	19867.3
291	-3.6	8.1	-5.0	-73.85970	38.01650	19870.3
291	-2.3	8.0	-5.1	-73.85962	38.01646	19877.1
290	-2.3	8.0	-5.1	-73.85953	38.01644	19882.2
291	-3.4	7.5	-5.3	-73.85943	38.01642	19887.3
291	-3.4	7.5	-5.3	-73.85934	38.01640	19892.3
290	-4.8	11.7	-5.2	-73.85913	38.01632	19898.1
290	-3.2	11.9	-6.3	-73.85900	38.01627	19905.2
289	-2.1	11.5	-5.4	-73.85888	38.01624	19910.8
288	-1.6	10.7	-5.2	-73.85876	38.01622	19916.3
288	-2.8	10.3	-6.0	-73.85865	38.01620	19923.0
287	-4.7	10.3	-5.9	-73.85854	38.01617	19929.0
286	-6.0	10.7	-4.2	-73.85842	38.01612	19933.6
286	-6.0	11.4	-4.8	-73.85830	38.01607	19938.6
285	-4.2	11.7	-5.9	-73.85817	38.01602	19943.6
284	-2.4	11.7	-5.7	-73.85803	38.01599	19949.4
284	-1.2	11.8	-4.8	-73.85790	38.01598	19954.4
283	-1.4	11.8	-5.0	-73.85776	38.01597	19959.2
282	-3.3	12.1	-5.8	-73.85762	38.01595	19965.0
281	-3.3	10.7	-5.4	-73.85748	38.01592	19970.8
280	-3.2	10.7	-5.3	-73.85735	38.01589	19976.6
280	-3.2	10.7	-5.3	-73.85721	38.01586	19982.4
279	-3.2	10.7	-5.3	-73.85707	38.01583	19988.3
278	-0.2	12.8	-6.7	-73.85691	38.01579	19994.0
277	1.6	13.3	-5.4	-73.85676	38.01579	19997.5
277	1.7	13.8	-5.4	-73.85661	38.01580	20003.8
276	-0.4	14.5	-6.2	-73.85645	38.01580	20009.5
275	-2.5	14.8	-5.1	-73.85628	38.01579	20014.7
275	-2.4	12.0	-5.5	-73.85611	38.01577	20019.9
275	-2.4	12.0	-5.5	-73.85595	38.01575	20025.0
274	-2.3	12.1	-5.5	-73.85578	38.01572	20030.2
274	-2.2	12.1	-5.5	-73.85561	38.01570	20035.3
274	1.0	13.6	-4.4	-73.85548	38.01571	20040.0
274	0.6	14.7	-4.9	-73.85532	38.01572	20045.1
274	-1.2	15.9	-6.1	-73.85514	38.01571	20052.8
274	-1.6	13.0	-5.4	-73.85496	38.01570	20058.9
275	-1.3	13.1	-5.4	-73.85478	38.01569	20065.0
275	-1.3	13.1	-5.4	-73.85460	38.01568	20071.1
275	-1.3	13.1	-5.4	-73.85442	38.01567	20077.2
276	-1.3	13.1	-5.4	-73.85424	38.01566	20083.3
276	1.6	11.9	-5.0	-73.85411	38.01560	20086.1
277	1.7	12.6	-5.4	-73.85396	38.01560	20092.3
277	-0.4	14.4	-6.4	-73.85381	38.01560	20098.1
278	-2.6	15.7	-5.8	-73.85364	38.01558	20104.7
279	-4.3	16.3	-4.5	-73.85345	38.01554	20109.8
279	-1.3	13.1	-5.4	-73.85326	38.01551	20114.2
279	-1.3	13.1	-5.4	-73.85308	38.01547	20118.7
279	-1.3	13.1	-5.4	-73.85289	38.01543	20123.2
280	-1.5	9.8	-4.6	-73.85286	38.01543	20129.9
280	-1.8	9.7	-5.5	-73.85275	38.01541	20134.7
281	-3.0	10.8	-6.4	-73.85263	38.01539	20141.4
281	-1.3	13.1	-5.4	-73.85251	38.01536	20147.8
281	-1.3	13.1	-5.4	-73.85239	38.01533	20154.2
281	-1.3	13.1	-5.4	-73.85227	38.01530	20160.6
282	-3.5	10.9	-6.7	-73.85211	38.01523	20164.4
283	-2.2	9.2	-6.8	-73.85198	38.01519	20170.9
