P	T	Dewp.	Hu	Wd	Ws	Alt	Lat.	Long.	Time
113.5	-57.4	-74.7	8	265	45.7	15313.0	38.008166	-74.101847	47.63333333333333
113.4	-57.3	-74.7	8	265	45.7	15318.0	38.008196	-74.101331	47.65
113.3	-57.3	-74.7	8	265	45.6	15323.0	38.008227	-74.100815	47.666666666666664
113.2	-57.3	-74.7	8	265	45.6	15328.0	38.008258	-74.1003	47.68333333333333
113.1	-57.3	-74.7	8	265	45.5	15333.0	38.008288	-74.099784	47.7
113.0	-57.4	-74.8	8	265	45.5	15338.0	38.008319	-74.099269	47.71666666666667
112.9	-57.4	-74.8	8	265	45.5	15343.0	38.008349	-74.098753	47.733333333333334
112.8	-57.4	-74.8	8	265	45.4	15348.0	38.008380	-74.098237	47.75
112.7	-57.4	-74.8	8	265	45.4	15353.0	38.008400	-74.097739	47.766666666666666
112.7	-57.4	-74.8	8	265	45.3	15358.0	38.008411	-74.09726	47.78333333333333
112.6	-57.4	-74.8	8	265	45.3	15364.0	38.008421	-74.09678	47.8
112.5	-57.4	-74.8	8	266	45.2	15369.0	38.008432	-74.0963	47.81666666666667
112.4	-57.4	-74.8	8	266	45.2	15374.0	38.008442	-74.09582	47.833333333333336
112.3	-57.4	-74.8	8	266	45.0	15380.0	38.008452	-74.095341	47.85
112.2	-57.4	-74.8	8	266	44.8	15385.0	38.008463	-74.094861	47.86666666666667
112.1	-57.4	-74.8	8	266	44.6	15390.0	38.008473	-74.094381	47.88333333333333
112.0	-57.4	-74.8	8	266	44.5	15396.0	38.008483	-74.093901	47.9
111.9	-57.4	-74.8	8	266	44.3	15401.0	38.008494	-74.093421	47.916666666666664
111.8	-57.4	-74.8	8	266	44.1	15406.0	38.008504	-74.092942	47.93333333333333
111.7	-57.4	-74.8	8	266	43.9	15412.0	38.008514	-74.092462	47.95
111.6	-57.4	-74.8	8	266	43.7	15417.0	38.008525	-74.091982	47.96666666666667
111.5	-57.4	-74.8	8	267	43.5	15422.0	38.008535	-74.091502	47.983333333333334
111.4	-57.4	-74.8	8	267	43.4	15427.0	38.008546	-74.091023	48.0
111.3	-57.4	-74.8	8	267	43.2	15433.0	38.008556	-74.090543	48.016666666666666
111.3	-57.4	-74.8	8	267	43.0	15438.0	38.008566	-74.090063	48.03333333333333
111.2	-57.4	-74.8	8	267	42.8	15443.0	38.008577	-74.089583	48.05
111.1	-57.5	-74.8	8	267	42.6	15449.0	38.008587	-74.089103	48.06666666666667
111.0	-57.5	-74.9	8	267	42.5	15454.0	38.008597	-74.088624	48.083333333333336
110.9	-57.5	-74.9	8	267	42.3	15459.0	38.008608	-74.088144	48.1
110.8	-57.5	-75.0	8	267	42.1	15465.0	38.008618	-74.087664	48.11666666666667
110.7	-57.5	-75.0	8	268	41.9	15470.0	38.008629	-74.087184	48.13333333333333
110.6	-57.5	-75.0	8	268	41.7	15475.0	38.008639	-74.086704	48.15
110.5	-57.5	-75.1	8	268	41.6	15481.0	38.008649	-74.086225	48.166666666666664
110.4	-57.5	-75.2	8	268	41.4	15486.0	38.008660	-74.085745	48.18333333333333
110.3	-57.5	-75.2	8	268	41.3	15491.0	38.008670	-74.085265	48.2
110.2	-57.6	-75.3	8	268	41.2	15497.0	38.008680	-74.084785	48.21666666666667
110.1	-57.6	-75.3	8	268	41.1	15502.0	38.008691	-74.084306	48.233333333333334
110.1	-57.6	-75.3	8	268	40.9	15507.0	38.008701	-74.083826	48.25
110.0	-57.6	-75.4	8	268	40.8	15512.0	38.008711	-74.083346	48.266666666666666
109.9	-57.7	-75.4	8	268	40.7	15517.0	38.008728	-74.08289	48.28333333333333
109.8	-57.7	-75.4	8	267	40.5	15522.0	38.008745	-74.082438	48.3
109.7	-57.7	-75.4	8	267	40.4	15527.0	38.008762	-74.081986	48.31666666666667
109.6	-57.7	-75.5	8	267	40.3	15532.0	38.008779	-74.081534	48.333333333333336
109.5	-57.7	-75.5	8	267	40.2	15537.0	38.008796	-74.081082	48.35
109.4	-57.8	-75.5	8	267	40.0	15542.0	38.008813	-74.080629	48.36666666666667
109.4	-57.8	-75.6	8	267	39.9	15547.0	38.008830	-74.080177	48.38333333333333
109.3	-57.8	-75.6	8	267	39.8	15552.0	38.008848	-74.079725	48.4
109.2	-57.8	-75.7	8	267	39.7	15557.0	38.008865	-74.079273	48.416666666666664
109.1	-57.9	-75.7	8	267	39.5	15562.0	38.008882	-74.078821	48.43333333333333
109.0	-57.9	-75.7	8	267	39.4	15567.0	38.008899	-74.078369	48.45
108.9	-57.9	-75.7	8	267	39.3	15572.0	38.008916	-74.077917	48.46666666666667
108.8	-57.9	-75.8	8	267	39.1	15577.0	38.008933	-74.077465	48.483333333333334
108.8	-57.9	-75.8	7	267	39.0	15582.0	38.008950	-74.077012	48.5
108.7	-58.0	-75.8	7	267	39.1	15587.0	38.008968	-74.07656	48.516666666666666
108.6	-58.0	-75.9	7	267	39.2	15592.0	38.008985	-74.076108	48.53333333333333
108.5	-58.0	-75.9	7	267	39.3	15597.0	38.009002	-74.075656	48.55
108.4	-58.0	-75.9	7	267	39.4	15602.0	38.009019	-74.075204	48.56666666666667
108.3	-58.0	-75.9	7	267	39.5	15607.0	38.009036	-74.074752	48.583333333333336
108.2	-58.1	-75.9	7	267	39.6	15612.0	38.009053	-74.0743	48.6
108.2	-58.1	-75.9	8	267	39.7	15617.0	38.009070	-74.073848	48.61666666666667
108.1	-58.1	-75.9	8	267	39.8	15622.0	38.009088	-74.073396	48.63333333333333
108.0	-58.1	-75.9	8	267	39.8	15627.0	38.009105	-74.072943	48.65
107.9	-58.1	-75.9	8	267	39.9	15632.0	38.009122	-74.072491	48.666666666666664
107.8	-58.2	-75.9	8	267	40.0	15637.0	38.009139	-74.072039	48.68333333333333
107.7	-58.2	-75.9	8	267	40.1	15642.0	38.009156	-74.071587	48.7
107.6	-58.2	-75.9	8	267	40.2	15647.0	38.009173	-74.071135	48.71666666666667
107.6	-58.2	-75.9	8	267	40.3	15652.0	38.009190	-74.070683	48.733333333333334
107.5	-58.2	-76.0	8	266	40.4	15657.0	38.009207	-74.070231	48.75
107.4	-58.2	-76.0	8	266	40.5	15662.0	38.009225	-74.069779	48.766666666666666
107.3	-58.2	-76.0	8	266	40.6	15667.0	38.009242	-74.069326	48.78333333333333
107.2	-58.2	-76.0	8	266	40.7	15672.0	38.009262	-74.068892	48.8
107.1	-58.2	-76.0	8	266	40.8	15678.0	38.009285	-74.068477	48.81666666666667
107.0	-58.2	-76.0	8	266	40.9	15683.0	38.009307	-74.068061	48.833333333333336
107.0	-58.2	-76.0	8	266	40.7	15688.0	38.009330	-74.067646	48.85
106.9	-58.2	-76.0	8	266	40.5	15693.0	38.009353	-74.06723	48.86666666666667
106.8	-58.3	-76.1	8	266	40.4	15698.0	38.009376	-74.066814	48.88333333333333
106.7	-58.2	-76.1	7	266	40.2	15703.0	38.009399	-74.066399	48.9
106.6	-58.2	-76.1	7	266	40.0	15708.0	38.009422	-74.065983	48.916666666666664
106.5	-58.2	-76.1	7	266	39.9	15713.0	38.009445	-74.065568	48.93333333333333
106.4	-58.2	-76.2	7	266	39.7	15718.0	38.009468	-74.065152	48.95
106.4	-58.2	-76.2	7	266	39.5	15724.0	38.009491	-74.064736	48.96666666666667
106.3	-58.2	-76.2	7	266	39.4	15729.0	38.009514	-74.064321	48.983333333333334
106.2	-58.2	-76.2	7	266	39.2	15734.0	38.009536	-74.063905	49.0
106.1	-58.1	-76.3	7	266	39.0	15739.0	38.009559	-74.063489	49.016666666666666
106.0	-58.1	-76.3	7	266	38.9	15744.0	38.009582	-74.063074	49.03333333333333
105.9	-58.1	-76.3	7	265	38.7	15749.0	38.009605	-74.062658	49.05
105.8	-58.1	-76.4	7	265	38.5	15754.0	38.009628	-74.062243	49.06666666666667
105.8	-58.1	-76.4	7	265	38.4	15759.0	38.009651	-74.061827	49.083333333333336
105.7	-58.1	-76.4	7	265	38.2	15765.0	38.009674	-74.061411	49.1
105.6	-58.1	-76.5	7	265	38.1	15770.0	38.009697	-74.060996	49.11666666666667
105.5	-58.1	-76.5	7	265	37.9	15775.0	38.009720	-74.06058	49.13333333333333
105.4	-58.0	-76.5	7	265	37.7	15780.0	38.009743	-74.060165	49.15
105.3	-58.0	-76.5	7	265	37.6	15785.0	38.009765	-74.059749	49.166666666666664
105.2	-58.0	-76.5	7	265	37.5	15790.0	38.009788	-74.059333	49.18333333333333
105.2	-58.0	-76.5	7	265	37.4	15795.0	38.009811	-74.058918	49.2
105.1	-58.0	-76.5	7	265	37.4	15800.0	38.009834	-74.058502	49.21666666666667
105.0	-58.0	-76.6	7	265	37.3	15805.0	38.009857	-74.058087	49.233333333333334
104.9	-58.0	-76.6	7	265	37.2	15811.0	38.009880	-74.057671	49.25
104.8	-58.0	-76.6	7	265	37.1	15816.0	38.009903	-74.057255	49.266666666666666
104.7	-58.0	-76.6	7	265	37.1	15821.0	38.009926	-74.05684	49.28333333333333
104.6	-58.0	-76.6	7	265	37.0	15826.0	38.009949	-74.056424	49.3
104.6	-58.0	-76.6	7	265	36.9	15831.0	38.009966	-74.056006	49.31666666666667
104.5	-58.0	-76.6	7	265	36.9	15836.0	38.009984	-74.055588	49.333333333333336
104.4	-58.0	-76.6	7	265	36.8	15841.0	38.010002	-74.055171	49.35
104.3	-58.0	-76.6	7	265	36.7	15846.0	38.010020	-74.054753	49.36666666666667
104.2	-57.9	-76.6	7	265	36.7	15851.0	38.010037	-74.054335	49.38333333333333
104.2	-57.9	-76.5	7	265	36.6	15856.0	38.010055	-74.053917	49.4
104.1	-57.9	-76.5	7	265	36.5	15861.0	38.010073	-74.053499	49.416666666666664
104.0	-57.9	-76.6	7	265	36.4	15866.0	38.010091	-74.053081	49.43333333333333
103.9	-57.9	-76.6	7	265	36.4	15871.0	38.010108	-74.052663	49.45
103.8	-57.9	-76.6	7	265	36.3	15876.0	38.010126	-74.052245	49.46666666666667
103.7	-57.9	-76.6	7	265	36.2	15881.0	38.010144	-74.051828	49.483333333333334
103.7	-57.9	-76.6	7	265	36.2	15886.0	38.010162	-74.05141	49.5
103.6	-57.9	-76.6	7	266	36.2	15890.0	38.010179	-74.050992	49.516666666666666
103.5	-57.9	-76.6	7	266	36.3	15895.0	38.010197	-74.050574	49.53333333333333
103.4	-57.9	-76.6	7	266	36.3	15900.0	38.010215	-74.050156	49.55
103.3	-57.9	-76.6	7	266	36.4	15905.0	38.010233	-74.049738	49.56666666666667
103.3	-57.9	-76.7	7	266	36.5	15910.0	38.010250	-74.04932	49.583333333333336
103.2	-57.9	-76.7	7	266	36.5	15915.0	38.010268	-74.048903	49.6
103.1	-57.9	-76.7	6	266	36.6	15920.0	38.010286	-74.048485	49.61666666666667
103.0	-57.9	-76.7	6	266	36.6	15925.0	38.010304	-74.048067	49.63333333333333
102.9	-57.9	-76.7	7	266	36.7	15930.0	38.010321	-74.047649	49.65
102.9	-58.0	-76.7	7	266	36.8	15935.0	38.010339	-74.047231	49.666666666666664
102.8	-58.0	-76.7	7	266	36.8	15940.0	38.010357	-74.046813	49.68333333333333
102.7	-58.0	-76.7	7	266	36.9	15945.0	38.010375	-74.046395	49.7
102.6	-58.0	-76.7	7	266	36.9	15950.0	38.010392	-74.045977	49.71666666666667
102.5	-58.0	-76.7	7	266	37.0	15955.0	38.010410	-74.04556	49.733333333333334
102.5	-58.1	-76.7	7	266	37.1	15960.0	38.010428	-74.045142	49.75
102.4	-58.1	-76.7	7	266	37.1	15965.0	38.010446	-74.044724	49.766666666666666
102.3	-58.1	-76.7	7	266	37.2	15970.0	38.010463	-74.044306	49.78333333333333
102.2	-58.1	-76.8	7	266	37.2	15975.0	38.010481	-74.043888	49.8
102.1	-58.2	-76.8	7	266	37.3	15980.0	38.010499	-74.04347	49.81666666666667
102.1	-58.2	-76.8	7	266	37.3	15985.0	38.010519	-74.043049	49.833333333333336
102.0	-58.2	-76.8	7	266	37.4	15990.0	38.010539	-74.042627	49.85
101.9	-58.2	-76.9	7	266	37.4	15995.0	38.010559	-74.042205	49.86666666666667
101.8	-58.3	-76.9	7	266	37.4	16000.0	38.010580	-74.041783	49.88333333333333
101.7	-58.3	-77.0	7	266	37.4	16005.0	38.010600	-74.041361	49.9
101.7	-58.3	-77.0	6	266	37.4	16010.0	38.010620	-74.04094	49.916666666666664
101.6	-58.3	-77.1	6	266	37.4	16015.0	38.010640	-74.040518	49.93333333333333
101.5	-58.3	-77.1	6	266	37.4	16020.0	38.010661	-74.040096	49.95
101.4	-58.3	-77.2	6	266	37.4	16024.0	38.010681	-74.039674	49.96666666666667
101.3	-58.3	-77.2	6	266	37.4	16029.0	38.010701	-74.039252	49.983333333333334
101.3	-58.3	-77.2	6	266	37.4	16034.0	38.010721	-74.03883	50.0
101.2	-58.4	-77.3	6	266	37.4	16039.0	38.010742	-74.038408	50.016666666666666
101.1	-58.4	-77.3	6	266	37.4	16044.0	38.010762	-74.037986	50.03333333333333
101.0	-58.4	-77.3	6	266	37.4	16049.0	38.010782	-74.037565	50.05
100.9	-58.4	-77.4	6	266	37.4	16054.0	38.010803	-74.037143	50.06666666666667
100.9	-58.4	-77.4	6	266	37.4	16059.0	38.010823	-74.036721	50.083333333333336
100.8	-58.4	-77.4	6	266	37.4	16064.0	38.010843	-74.036299	50.1
100.7	-58.4	-77.4	6	266	37.4	16069.0	38.010863	-74.035877	50.11666666666667
100.6	-58.4	-77.5	6	266	37.4	16074.0	38.010884	-74.035455	50.13333333333333
100.5	-58.4	-77.5	6	266	37.4	16079.0	38.010904	-74.035033	50.15
100.5	-58.4	-77.5	6	266	37.4	16084.0	38.010924	-74.034611	50.166666666666664
100.4	-58.4	-77.5	6	266	37.4	16089.0	38.010944	-74.03419	50.18333333333333
100.3	-58.4	-77.5	6	266	37.4	16094.0	38.010965	-74.033768	50.2
100.2	-58.4	-77.6	6	266	37.3	16099.0	38.010985	-74.033346	50.21666666666667
100.2	-58.4	-77.6	6	266	37.3	16104.0	38.011005	-74.032924	50.233333333333334
100.1	-58.4	-77.6	6	266	37.3	16109.0	38.011025	-74.032502	50.25
100.0	-58.4	-77.7	6	266	37.3	16114.0	38.011046	-74.03208	50.266666666666666
99.9	-58.4	-77.7	6	266	37.2	16119.0	38.011066	-74.031658	50.28333333333333
99.8	-58.4	-77.7	6	266	37.2	16124.0	38.011086	-74.031236	50.3
99.8	-58.4	-77.7	6	266	37.2	16129.0	38.011107	-74.030815	50.31666666666667
99.7	-58.4	-77.7	6	266	37.1	16133.0	38.011127	-74.030393	50.333333333333336
99.6	-58.5	-77.7	6	266	37.1	16139.0	38.011139	-74.029983	50.35
99.5	-58.5	-77.7	6	266	37.1	16144.0	38.011150	-74.029575	50.36666666666667
99.4	-58.5	-77.7	6	266	37.1	16149.0	38.011162	-74.029168	50.38333333333333
99.4	-58.5	-77.6	6	266	37.0	16154.0	38.011173	-74.028761	50.4
99.3	-58.5	-77.6	6	266	37.0	16159.0	38.011184	-74.028353	50.416666666666664
99.2	-58.5	-77.6	6	265	37.0	16164.0	38.011195	-74.027946	50.43333333333333
99.1	-58.5	-77.6	6	265	36.9	16169.0	38.011206	-74.027538	50.45
99.0	-58.5	-77.6	6	265	36.9	16174.0	38.011217	-74.027131	50.46666666666667
99.0	-58.5	-77.6	6	265	36.9	16179.0	38.011228	-74.026724	50.483333333333334
98.9	-58.5	-77.6	6	265	36.9	16185.0	38.011239	-74.026316	50.5
98.8	-58.5	-77.6	6	266	36.8	16190.0	38.011250	-74.025909	50.516666666666666
98.7	-58.5	-77.6	6	266	36.8	16195.0	38.011261	-74.025501	50.53333333333333
98.6	-58.5	-77.6	6	266	36.7	16200.0	38.011272	-74.025094	50.55
98.6	-58.6	-77.6	6	266	36.6	16205.0	38.011283	-74.024687	50.56666666666667
98.5	-58.6	-77.6	6	266	36.6	16210.0	38.011294	-74.024279	50.583333333333336
98.4	-58.6	-77.6	6	266	36.5	16215.0	38.011305	-74.023872	50.6
98.3	-58.5	-77.6	6	266	36.5	16220.0	38.011316	-74.023464	50.61666666666667
98.2	-58.5	-77.7	6	266	36.4	16225.0	38.011327	-74.023057	50.63333333333333
98.2	-58.5	-77.7	6	266	36.4	16231.0	38.011338	-74.022649	50.65
98.1	-58.5	-77.7	6	266	36.3	16236.0	38.011350	-74.022242	50.666666666666664
98.0	-58.5	-77.7	6	266	36.3	16241.0	38.011361	-74.021835	50.68333333333333
97.9	-58.5	-77.8	6	267	36.2	16246.0	38.011372	-74.021427	50.7
97.8	-58.5	-77.8	6	267	36.2	16251.0	38.011383	-74.02102	50.71666666666667
97.8	-58.5	-77.9	6	267	36.1	16256.0	38.011394	-74.020612	50.733333333333334
97.7	-58.6	-77.9	6	267	36.1	16261.0	38.011405	-74.020205	50.75
97.6	-58.6	-77.9	6	267	36.0	16266.0	38.011416	-74.019798	50.766666666666666
97.5	-58.6	-78.0	6	267	36.0	16271.0	38.011427	-74.01939	50.78333333333333
97.5	-58.6	-78.0	6	267	35.9	16277.0	38.011438	-74.018983	50.8
97.4	-58.6	-78.1	6	267	35.9	16282.0	38.011449	-74.018575	50.81666666666667
97.3	-58.6	-78.1	6	267	35.8	16287.0	38.011460	-74.018168	50.833333333333336
97.2	-58.6	-78.2	6	268	35.7	16292.0	38.011471	-74.017761	50.85
97.1	-58.6	-78.2	6	268	35.6	16297.0	38.011463	-74.017381	50.86666666666667
97.1	-58.6	-78.2	6	268	35.5	16302.0	38.011449	-74.017008	50.88333333333333
97.0	-58.6	-78.3	6	268	35.4	16307.0	38.011435	-74.016635	50.9
96.9	-58.6	-78.3	6	268	35.3	16312.0	38.011421	-74.016263	50.916666666666664
96.8	-58.6	-78.3	6	269	35.2	16317.0	38.011408	-74.01589	50.93333333333333
96.7	-58.7	-78.3	6	269	35.1	16323.0	38.011394	-74.015517	50.95
96.7	-58.7	-78.3	6	269	35.0	16328.0	38.011380	-74.015144	50.96666666666667
96.6	-58.7	-78.3	6	269	35.0	16333.0	38.011366	-74.014772	50.983333333333334
96.5	-58.7	-78.3	6	270	34.9	16338.0	38.011352	-74.014399	51.0
96.4	-58.7	-78.3	6	270	34.8	16343.0	38.011339	-74.014026	51.016666666666666
96.4	-58.7	-78.3	6	270	34.7	16348.0	38.011325	-74.013653	51.03333333333333
96.3	-58.7	-78.4	6	270	34.6	16353.0	38.011311	-74.013281	51.05
96.2	-58.7	-78.4	6	271	34.5	16358.0	38.011297	-74.012908	51.06666666666667
96.1	-58.7	-78.4	6	271	34.4	16363.0	38.011284	-74.012535	51.083333333333336
96.0	-58.8	-78.4	5	271	34.3	16369.0	38.011270	-74.012162	51.1
96.0	-58.8	-78.5	5	271	34.2	16374.0	38.011256	-74.01179	51.11666666666667
95.9	-58.8	-78.5	5	272	34.2	16379.0	38.011242	-74.011417	51.13333333333333
95.8	-58.8	-78.5	5	272	34.1	16384.0	38.011229	-74.011044	51.15
95.7	-58.8	-78.5	5	272	34.0	16389.0	38.011215	-74.010671	51.166666666666664
95.7	-58.8	-78.6	5	272	33.8	16394.0	38.011201	-74.010299	51.18333333333333
95.6	-58.8	-78.6	5	272	33.6	16399.0	38.011187	-74.009926	51.2
95.5	-58.8	-78.6	5	272	33.5	16404.0	38.011174	-74.009553	51.21666666666667
95.4	-58.8	-78.6	5	272	33.3	16409.0	38.011160	-74.00918	51.233333333333334
95.3	-58.8	-78.6	5	272	33.1	16414.0	38.011146	-74.008808	51.25
95.3	-58.8	-78.6	5	272	33.0	16420.0	38.011132	-74.008435	51.266666666666666
95.2	-58.8	-78.6	5	272	32.8	16425.0	38.011119	-74.008062	51.28333333333333
95.1	-58.8	-78.6	5	272	32.6	16430.0	38.011105	-74.007689	51.3
95.0	-58.8	-78.6	5	272	32.5	16435.0	38.011091	-74.007317	51.31666666666667
95.0	-58.8	-78.6	5	272	32.3	16440.0	38.011077	-74.006944	51.333333333333336
94.9	-58.8	-78.6	5	272	32.1	16445.0	38.011064	-74.006571	51.35
94.8	-58.8	-78.7	5	272	31.9	16450.0	38.011057	-74.006213	51.36666666666667
94.7	-58.8	-78.7	5	271	31.8	16456.0	38.011078	-74.005906	51.38333333333333
94.6	-58.8	-78.7	5	271	31.6	16463.0	38.011099	-74.0056	51.4
94.5	-58.8	-78.8	5	271	31.4	16469.0	38.011120	-74.005293	51.416666666666664
94.4	-58.8	-78.8	5	271	31.3	16475.0	38.011141	-74.004987	51.43333333333333
94.4	-58.9	-78.9	5	271	31.1	16481.0	38.011162	-74.00468	51.45
94.3	-58.9	-78.9	5	271	30.9	16487.0	38.011183	-74.004374	51.46666666666667
94.2	-58.9	-79.0	5	271	30.7	16493.0	38.011204	-74.004067	51.483333333333334
94.1	-58.9	-79.1	5	271	30.6	16499.0	38.011225	-74.003761	51.5
94.0	-58.9	-79.1	5	271	30.4	16505.0	38.011246	-74.003454	51.516666666666666
93.9	-58.9	-79.2	5	270	30.1	16511.0	38.011267	-74.003148	51.53333333333333
93.8	-59.0	-79.2	5	270	29.9	16517.0	38.011288	-74.002841	51.55
93.7	-59.0	-79.3	5	270	29.7	16523.0	38.011309	-74.002535	51.56666666666667
93.6	-59.0	-79.4	5	269	29.5	16529.0	38.011330	-74.002228	51.583333333333336
93.5	-59.0	-79.4	5	269	29.3	16535.0	38.011351	-74.001922	51.6
93.5	-59.0	-79.5	5	268	29.1	16541.0	38.011372	-74.001615	51.61666666666667
93.4	-59.0	-79.5	5	268	28.8	16547.0	38.011392	-74.001309	51.63333333333333
93.3	-59.1	-79.5	5	267	28.6	16553.0	38.011413	-74.001002	51.65
93.2	-59.1	-79.6	5	267	28.4	16559.0	38.011434	-74.000696	51.666666666666664
93.1	-59.1	-79.6	5	267	28.2	16566.0	38.011455	-74.000389	51.68333333333333
93.0	-59.1	-79.6	5	266	28.0	16572.0	38.011476	-74.000083	51.7
92.9	-59.2	-79.7	5	266	27.8	16578.0	38.011497	-73.999776	51.71666666666667
92.8	-59.2	-79.7	5	265	27.6	16584.0	38.011518	-73.99947	51.733333333333334
92.7	-59.2	-79.8	5	265	27.4	16590.0	38.011539	-73.999163	51.75
92.6	-59.2	-79.8	5	264	27.2	16596.0	38.011560	-73.998857	51.766666666666666
92.6	-59.3	-79.8	5	264	27.0	16602.0	38.011581	-73.99855	51.78333333333333
92.5	-59.3	-79.9	5	263	26.8	16608.0	38.011602	-73.998244	51.8
92.4	-59.3	-79.9	5	263	26.6	16614.0	38.011623	-73.997937	51.81666666666667
92.3	-59.3	-79.9	5	262	26.4	16620.0	38.011644	-73.997631	51.833333333333336
92.2	-59.4	-80.0	5	262	26.4	16626.0	38.011665	-73.997324	51.85
92.1	-59.4	-80.0	5	262	26.4	16632.0	38.011686	-73.997018	51.86666666666667
92.0	-59.4	-80.0	5	262	26.4	16638.0	38.011722	-73.99673	51.88333333333333
91.9	-59.4	-80.0	5	262	26.3	16644.0	38.011763	-73.996447	51.9
91.9	-59.4	-80.1	5	261	26.3	16649.0	38.011803	-73.996164	51.916666666666664
91.8	-59.4	-80.1	5	261	26.3	16655.0	38.011843	-73.995881	51.93333333333333
91.7	-59.5	-80.1	5	261	26.2	16661.0	38.011884	-73.995598	51.95
91.6	-59.5	-80.2	5	261	26.2	16666.0	38.011924	-73.995315	51.96666666666667
91.5	-59.5	-80.2	5	261	26.2	16672.0	38.011965	-73.995032	51.983333333333334
91.5	-59.5	-80.2	5	261	26.1	16678.0	38.012005	-73.994749	52.0
91.4	-59.5	-80.3	5	261	26.1	16683.0	38.012045	-73.994466	52.016666666666666
91.3	-59.5	-80.3	4	260	26.1	16689.0	38.012086	-73.994183	52.03333333333333
91.2	-59.6	-80.3	4	260	26.1	16695.0	38.012126	-73.9939	52.05
91.1	-59.6	-80.4	4	260	26.0	16700.0	38.012166	-73.993617	52.06666666666667
91.0	-59.6	-80.4	4	260	26.0	16706.0	38.012207	-73.993334	52.083333333333336
91.0	-59.6	-80.4	4	260	26.0	16712.0	38.012247	-73.993051	52.1
90.9	-59.6	-80.4	4	260	25.9	16717.0	38.012287	-73.992768	52.11666666666667
90.8	-59.7	-80.4	5	259	25.9	16723.0	38.012328	-73.992485	52.13333333333333
90.7	-59.7	-80.4	5	259	25.9	16729.0	38.012368	-73.992202	52.15
90.6	-59.7	-80.4	5	259	25.9	16734.0	38.012408	-73.991919	52.166666666666664
90.6	-59.7	-80.4	5	259	25.8	16740.0	38.012449	-73.991636	52.18333333333333
90.5	-59.8	-80.4	5	259	25.8	16746.0	38.012489	-73.991353	52.2
90.4	-59.8	-80.4	5	259	25.7	16751.0	38.012529	-73.99107	52.21666666666667
90.3	-59.8	-80.4	5	259	25.6	16757.0	38.012570	-73.990787	52.233333333333334
90.2	-59.8	-80.4	5	259	25.6	16763.0	38.012610	-73.990504	52.25
90.1	-59.9	-80.4	5	259	25.5	16768.0	38.012650	-73.990221	52.266666666666666
90.1	-59.9	-80.5	5	259	25.5	16774.0	38.012691	-73.989938	52.28333333333333
90.0	-59.9	-80.5	5	259	25.4	16780.0	38.012731	-73.989655	52.3
89.9	-59.9	-80.5	5	259	25.4	16785.0	38.012771	-73.989372	52.31666666666667
89.8	-59.9	-80.5	5	259	25.3	16791.0	38.012812	-73.989089	52.333333333333336
89.7	-60.0	-80.6	5	259	25.3	16797.0	38.012852	-73.988806	52.35
89.7	-60.0	-80.6	5	259	25.2	16802.0	38.012892	-73.988523	52.36666666666667
89.6	-60.0	-80.6	5	259	25.2	16808.0	38.012932	-73.98824	52.38333333333333
89.5	-60.0	-80.6	5	259	25.1	16813.0	38.012966	-73.987968	52.4
89.4	-60.0	-80.7	5	259	25.1	16819.0	38.013000	-73.987696	52.416666666666664
89.3	-60.0	-80.7	5	259	25.0	16825.0	38.013034	-73.987424	52.43333333333333
89.3	-60.0	-80.7	4	259	24.9	16830.0	38.013067	-73.987151	52.45
89.2	-60.0	-80.7	4	259	24.9	16836.0	38.013101	-73.986879	52.46666666666667
89.1	-60.1	-80.7	4	259	24.8	16841.0	38.013135	-73.986607	52.483333333333334
89.0	-60.1	-80.8	4	259	24.8	16847.0	38.013169	-73.986335	52.5
88.9	-60.1	-80.8	4	259	24.8	16852.0	38.013202	-73.986063	52.516666666666666
88.9	-60.1	-80.8	4	259	24.7	16858.0	38.013236	-73.98579	52.53333333333333
88.8	-60.1	-80.8	4	259	24.7	16863.0	38.013270	-73.985518	52.55
88.7	-60.1	-80.8	4	259	24.7	16869.0	38.013304	-73.985246	52.56666666666667
88.6	-60.1	-80.9	4	260	24.7	16874.0	38.013337	-73.984974	52.583333333333336
88.6	-60.1	-80.9	4	260	24.7	16880.0	38.013371	-73.984702	52.6
88.5	-60.1	-80.9	4	260	24.6	16885.0	38.013405	-73.984429	52.61666666666667
88.4	-60.1	-80.9	4	260	24.6	16891.0	38.013439	-73.984157	52.63333333333333
88.3	-60.1	-80.9	4	260	24.6	16896.0	38.013472	-73.983885	52.65
88.2	-60.2	-80.9	4	260	24.6	16902.0	38.013506	-73.983613	52.666666666666664
88.2	-60.2	-80.9	4	260	24.6	16908.0	38.013540	-73.983341	52.68333333333333
88.1	-60.2	-81.0	4	261	24.5	16913.0	38.013574	-73.983068	52.7
88.0	-60.2	-81.0	4	261	24.5	16919.0	38.013607	-73.982796	52.71666666666667
87.9	-60.2	-81.0	4	261	24.5	16924.0	38.013641	-73.982524	52.733333333333334
87.9	-60.2	-81.0	4	261	24.5	16930.0	38.013675	-73.982252	52.75
87.8	-60.2	-81.1	4	261	24.5	16935.0	38.013709	-73.98198	52.766666666666666
87.7	-60.2	-81.1	4	261	24.4	16941.0	38.013742	-73.981707	52.78333333333333
87.6	-60.2	-81.1	4	262	24.4	16946.0	38.013776	-73.981435	52.8
87.5	-60.2	-81.2	4	262	24.4	16952.0	38.013810	-73.981163	52.81666666666667
